SRR11910369	150
SRR11910370	150
SRR11910371	150
SRR11910372	150
SRR11910373	150
SRR11910375	150
SRR11910374	150
SRR11910376	150
SRR11910377	150
SRR11910378	150
SRR11910379	150
SRR11910380	150
SRR11910381	250
SRR11910382	250
SRR11910383	250
SRR11910384	250
SRR11910385	250
SRR11910386	250
SRR11910387	250
SRR11910388	250
SRR11910389	150
SRR11910390	250
SRR11910392	300
SRR11910391	250
SRR11910393	150
SRR11910394	150
SRR11910395	150
SRR11910396	150
SRR11910397	150
SRR11910398	150
SRR11910399	150
SRR11910400	150
SRR11910401	150
SRR11910402	150
SRR11910405	150
SRR11910403	150
SRR11910404	150
SRR11910406	150
SRR11910407	150
SRR11910409	150
SRR11910408	150
SRR11910410	150
SRR11910411	250
SRR11910412	150
SRR11910413	150
SRR11910414	150
SRR11910415	150
SRR11910416	150
SRR11910417	150
SRR11910418	150
SRR11910419	150
SRR11910420	150
SRR11910421	150
SRR11910422	150
SRR11910423	150
SRR11910424	150
SRR11910425	150
SRR11910426	150
SRR11910427	150
SRR11910428	150
SRR11910429	150
SRR11910430	150
SRR11910431	150
SRR11910432	150
SRR11910433	150
SRR11910434	150
SRR11910435	150
SRR11910436	150
SRR11910438	150
SRR11910437	150
SRR11910439	150
SRR11910535	150
SRR11910536	150
SRR11916018	150
SRR11916019	150
SRR11916113	150
SRR12227952	150
SRR12227953	150
SRR12227954	150
SRR12227955	150
SRR12227956	150
SRR12227957	150
SRR12227958	150
SRR12227959	150
SRR12227960	150
SRR12227961	150
SRR12227962	150
SRR12227963	150
SRR12227964	150
SRR12227966	150
SRR12387503	300
SRR12387504	300
SRR12387505	300
SRR13259373	150
SRR13259372	150
SRR13259374	150
SRR13259375	150
SRR13259376	150
SRR13259377	150
SRR13259378	150
SRR13308520	150
SRR13308521	150
SRR13308522	150
SRR13308523	150
SRR13308524	150
SRR13308525	150
SRR13308526	150
SRR13308527	150
SRR13308528	150
SRR13308529	150
SRR13308530	150
SRR13308531	150
SRR13308532	150
SRR13308533	150
SRR13308534	150
SRR13308535	150
SRR13308536	150
SRR13308537	150
